Date	SWR_in
11.03.2019 03:36:00	1.209
11.03.2019 03:38:00	1.26
11.03.2019 03:40:00	1.184
11.03.2019 03:42:00	1.329
11.03.2019 03:44:00	1.479
11.03.2019 03:46:00	1.426
11.03.2019 03:48:00	1.375
11.03.2019 03:50:00	1.289
11.03.2019 03:52:00	1.232
11.03.2019 03:54:00	1.207
11.03.2019 03:56:00	1.196
11.03.2019 03:58:00	1.096
11.03.2019 04:00:00	0.995
11.03.2019 04:02:00	1.059
11.03.2019 04:04:00	1.021
11.03.2019 04:06:00	0.961
11.03.2019 04:08:00	0.944
11.03.2019 04:10:00	0.911
11.03.2019 04:12:00	1.011
11.03.2019 04:14:00	0.969
11.03.2019 04:16:00	0.954
11.03.2019 04:18:00	1.176
11.03.2019 04:20:00	1.082
11.03.2019 04:22:00	0.929
11.03.2019 04:24:00	0.985
11.03.2019 04:26:00	0.968
11.03.2019 04:28:00	0.817
11.03.2019 04:30:00	0.957
11.03.2019 04:32:00	1.106
11.03.2019 04:34:00	1.081
11.03.2019 04:36:00	1.079
11.03.2019 04:38:00	0.974
11.03.2019 04:40:00	0.768
11.03.2019 04:42:00	0.617
11.03.2019 04:44:00	0.641
11.03.2019 04:46:00	0.724
11.03.2019 04:48:00	0.539
11.03.2019 04:50:00	0.409
11.03.2019 04:52:00	0.511
11.03.2019 04:54:00	0.535
11.03.2019 04:56:00	0.461
11.03.2019 04:58:00	0.467
11.03.2019 05:00:00	0.542
11.03.2019 05:02:00	0.605
11.03.2019 05:04:00	0.585
11.03.2019 05:06:00	0.618
11.03.2019 05:08:00	0.839
11.03.2019 05:10:00	0.853
11.03.2019 05:12:00	0.945
11.03.2019 05:14:00	1.017
11.03.2019 05:16:00	0.838
11.03.2019 05:18:00	0.675
11.03.2019 05:20:00	0.716
11.03.2019 05:22:00	0.786
11.03.2019 05:24:00	0.831
11.03.2019 05:26:00	0.635
11.03.2019 05:28:00	0.494
11.03.2019 05:30:00	0.724
11.03.2019 05:32:00	0.852
11.03.2019 05:34:00	0.77
11.03.2019 05:36:00	0.585
11.03.2019 05:38:00	0.257
11.03.2019 05:40:00	0.032
11.03.2019 05:42:00	0
11.03.2019 05:44:00	0.061
11.03.2019 05:46:00	0.14
11.03.2019 05:48:00	0.055
11.03.2019 05:50:00	0.096
11.03.2019 05:52:00	0.069
11.03.2019 05:54:00	0.309
11.03.2019 05:56:00	0.453
11.03.2019 05:58:00	0.551
11.03.2019 06:00:00	0.571
11.03.2019 06:02:00	0.448
11.03.2019 06:04:00	0.296
11.03.2019 06:06:00	0.15
11.03.2019 06:08:00	0.129
11.03.2019 06:10:00	0.293
11.03.2019 06:12:00	0.556
11.03.2019 06:14:00	0.847
11.03.2019 06:16:00	0.949
11.03.2019 06:18:00	0.862
11.03.2019 06:20:00	0.705
11.03.2019 06:22:00	0.808
11.03.2019 06:24:00	1.136
11.03.2019 06:26:00	1.081
11.03.2019 06:28:00	1.204
11.03.2019 06:30:00	1.553
11.03.2019 06:32:00	2.076
11.03.2019 06:34:00	2.149
11.03.2019 06:36:00	2.528
11.03.2019 06:38:00	3.126
11.03.2019 06:40:00	3.953
11.03.2019 06:42:00	4.298
11.03.2019 06:44:00	5.069
11.03.2019 06:46:00	6.038
11.03.2019 06:48:00	6.493
11.03.2019 06:50:00	7.133
11.03.2019 06:52:00	8.44
11.03.2019 06:54:00	9.07
11.03.2019 06:56:00	8.95
11.03.2019 06:58:00	9.53
11.03.2019 07:00:00	10.45
11.03.2019 07:02:00	11.73
11.03.2019 07:04:00	13.56
11.03.2019 07:06:00	14.82
11.03.2019 07:08:00	14.97
11.03.2019 07:10:00	15.08
11.03.2019 07:12:00	15.96
11.03.2019 07:14:00	18.62
11.03.2019 07:16:00	22.09
11.03.2019 07:18:00	25.6
11.03.2019 07:20:00	28.08
11.03.2019 07:22:00	30.12
11.03.2019 07:24:00	31.23
11.03.2019 07:26:00	34.01
11.03.2019 07:28:00	35.52
11.03.2019 07:30:00	38.61
11.03.2019 07:32:00	42.21
11.03.2019 07:34:00	48.63
11.03.2019 07:36:00	55.52
11.03.2019 07:38:00	57.12
11.03.2019 07:40:00	59.37
11.03.2019 07:42:00	65.48
11.03.2019 07:44:00	77.42
11.03.2019 07:46:00	89.5
11.03.2019 07:48:00	92.3
11.03.2019 07:50:00	82.4
11.03.2019 07:52:00	77.49
11.03.2019 07:54:00	81.4
11.03.2019 07:56:00	94.7
11.03.2019 07:58:00	113.9
11.03.2019 08:00:00	117.6
11.03.2019 08:02:00	125.4
11.03.2019 08:04:00	113.3
11.03.2019 08:06:00	102.5
11.03.2019 08:08:00	101.2
11.03.2019 08:10:00	107.8
11.03.2019 08:12:00	126.9
11.03.2019 08:14:00	136.8
11.03.2019 08:16:00	122.3
11.03.2019 08:18:00	115.4
11.03.2019 08:20:00	114.8
11.03.2019 08:22:00	119.3
11.03.2019 08:24:00	128.8
11.03.2019 08:26:00	128.3
11.03.2019 08:28:00	116.8
11.03.2019 08:30:00	104.2
11.03.2019 08:32:00	93.6
11.03.2019 08:34:00	92.3
11.03.2019 08:36:00	91
11.03.2019 08:38:00	92.7
11.03.2019 08:40:00	102.7
11.03.2019 08:42:00	96.9
11.03.2019 08:44:00	89.4
11.03.2019 08:46:00	108.4
11.03.2019 08:48:00	110.4
11.03.2019 08:50:00	108.4
11.03.2019 08:52:00	101.1
11.03.2019 08:54:00	86.7
11.03.2019 08:56:00	66.72
11.03.2019 08:58:00	68.69
11.03.2019 09:00:00	70.98
11.03.2019 09:02:00	68.87
11.03.2019 09:04:00	67.03
11.03.2019 09:06:00	54.18
11.03.2019 09:08:00	61.63
11.03.2019 09:10:00	66.01
11.03.2019 09:12:00	65.62
11.03.2019 09:14:00	61.81
11.03.2019 09:16:00	53.63
11.03.2019 09:18:00	45.45
11.03.2019 09:20:00	46.38
11.03.2019 09:22:00	55.15
11.03.2019 09:24:00	64.24
11.03.2019 09:26:00	67.73
11.03.2019 09:28:00	91.5
11.03.2019 09:30:00	100.5
11.03.2019 09:32:00	105.7
11.03.2019 09:34:00	113.8
11.03.2019 09:36:00	106.8
11.03.2019 09:38:00	102.2
11.03.2019 09:40:00	100.7
11.03.2019 09:42:00	94.4
11.03.2019 09:44:00	89.2
11.03.2019 09:46:00	86.8
11.03.2019 09:48:00	80.2
11.03.2019 09:50:00	73.25
11.03.2019 09:52:00	71.41
11.03.2019 09:54:00	71.27
11.03.2019 09:56:00	71.56
11.03.2019 09:58:00	69.4
11.03.2019 10:00:00	68.13
11.03.2019 10:02:00	70.75
11.03.2019 10:04:00	70.76
11.03.2019 10:06:00	65.89
11.03.2019 10:08:00	58.71
11.03.2019 10:10:00	51.68
11.03.2019 10:12:00	40.78
11.03.2019 10:14:00	27.82
11.03.2019 10:16:00	23.54
11.03.2019 10:18:00	23.72
11.03.2019 10:20:00	19.17
11.03.2019 10:22:00	12.71
11.03.2019 10:24:00	14.65
11.03.2019 10:26:00	19.33
11.03.2019 10:28:00	25.02
11.03.2019 10:30:00	30.8
11.03.2019 10:32:00	36.27
11.03.2019 10:34:00	35.96
11.03.2019 10:36:00	43.34
11.03.2019 10:38:00	54.38
11.03.2019 10:40:00	75.49
11.03.2019 10:42:00	113.1
11.03.2019 10:44:00	142.6
11.03.2019 10:46:00	158.4
11.03.2019 10:48:00	154.2
11.03.2019 10:50:00	153.2
11.03.2019 10:52:00	149.5
11.03.2019 10:54:00	149.4
11.03.2019 10:56:00	112.6
11.03.2019 10:58:00	108.6
11.03.2019 11:00:00	113.6
11.03.2019 11:02:00	127.7
11.03.2019 11:04:00	130.6
11.03.2019 11:06:00	127.2
11.03.2019 11:08:00	128.3
11.03.2019 11:10:00	137.1
11.03.2019 11:12:00	128.7
11.03.2019 11:14:00	124.7
11.03.2019 11:16:00	145.1
11.03.2019 11:18:00	134.7
11.03.2019 11:20:00	118.7
11.03.2019 11:22:00	121.7
11.03.2019 11:24:00	136.9
11.03.2019 11:26:00	160.8
11.03.2019 11:28:00	181.2
11.03.2019 11:30:00	176.5
11.03.2019 11:32:00	187.3
11.03.2019 11:34:00	203.4
11.03.2019 11:36:00	202.7
11.03.2019 11:38:00	208.8
11.03.2019 11:40:00	215.2
11.03.2019 11:42:00	195.3
11.03.2019 11:44:00	185.6
11.03.2019 11:46:00	174.1
11.03.2019 11:48:00	180.3
11.03.2019 11:50:00	201.7
11.03.2019 11:52:00	217.4
11.03.2019 11:54:00	224.7
11.03.2019 11:56:00	222.3
11.03.2019 11:58:00	228.3
11.03.2019 12:00:00	260.2
11.03.2019 12:02:00	251.5
11.03.2019 12:04:00	234.8
11.03.2019 12:06:00	237.8
11.03.2019 12:08:00	223.3
11.03.2019 12:10:00	195.7
11.03.2019 12:12:00	170.7
11.03.2019 12:14:00	158.9
11.03.2019 12:16:00	138.8
11.03.2019 12:18:00	114.8
11.03.2019 12:20:00	102.1
11.03.2019 12:22:00	93.8
11.03.2019 12:24:00	83
11.03.2019 12:26:00	85.2
11.03.2019 12:28:00	95
11.03.2019 12:30:00	107.5
11.03.2019 12:32:00	94.2
11.03.2019 12:34:00	82.1
11.03.2019 12:36:00	70.66
11.03.2019 12:38:00	53.24
11.03.2019 12:40:00	59.42
11.03.2019 12:42:00	81.3
11.03.2019 12:44:00	98.2
11.03.2019 12:46:00	105.4
11.03.2019 12:48:00	112.6
11.03.2019 12:50:00	127.4
11.03.2019 12:52:00	161.4
11.03.2019 12:54:00	189.4
11.03.2019 12:56:00	197.7
11.03.2019 12:58:00	205.7
11.03.2019 13:00:00	199.8
11.03.2019 13:02:00	168.6
11.03.2019 13:04:00	152.7
11.03.2019 13:06:00	139.5
11.03.2019 13:08:00	130.1
11.03.2019 13:10:00	150.2
11.03.2019 13:12:00	137.1
11.03.2019 13:14:00	106.4
11.03.2019 13:16:00	91.8
11.03.2019 13:18:00	101.8
11.03.2019 13:20:00	102.9
11.03.2019 13:22:00	100.7
11.03.2019 13:24:00	88.2
11.03.2019 13:26:00	77.65
11.03.2019 13:28:00	70.25
11.03.2019 13:30:00	60.43
11.03.2019 13:32:00	56.95
11.03.2019 13:34:00	71.79
11.03.2019 13:36:00	81.2
11.03.2019 13:38:00	83.5
11.03.2019 13:40:00	93.2
11.03.2019 13:42:00	92
11.03.2019 13:44:00	97.1
11.03.2019 13:46:00	107.6
11.03.2019 13:48:00	106.5
11.03.2019 13:50:00	93.8
11.03.2019 13:52:00	101.7
11.03.2019 13:54:00	107.1
11.03.2019 13:56:00	110.3
11.03.2019 13:58:00	131.2
11.03.2019 14:00:00	129.6
11.03.2019 14:02:00	111.9
11.03.2019 14:04:00	104.1
11.03.2019 14:06:00	98.4
11.03.2019 14:08:00	98.8
11.03.2019 14:10:00	96.9
11.03.2019 14:12:00	112.8
11.03.2019 14:14:00	120.8
11.03.2019 14:16:00	98.3
11.03.2019 14:18:00	75.9
11.03.2019 14:20:00	72.78
11.03.2019 14:22:00	49.1
11.03.2019 14:24:00	41
11.03.2019 14:26:00	38.06
11.03.2019 14:28:00	46.63
11.03.2019 14:30:00	46.67
11.03.2019 14:32:00	42.8
11.03.2019 14:34:00	42
11.03.2019 14:36:00	43.53
11.03.2019 14:38:00	44.61
11.03.2019 14:40:00	40.24
11.03.2019 14:42:00	32.02
11.03.2019 14:44:00	25.94
11.03.2019 14:46:00	23.23
11.03.2019 14:48:00	22.6
11.03.2019 14:50:00	25.73
11.03.2019 14:52:00	28.79
11.03.2019 14:54:00	31.4
11.03.2019 14:56:00	31.7
11.03.2019 14:58:00	35.47
11.03.2019 15:00:00	33.59
11.03.2019 15:02:00	32.21
11.03.2019 15:04:00	42.5
11.03.2019 15:06:00	66.78
11.03.2019 15:08:00	76.32
11.03.2019 15:10:00	72.68
11.03.2019 15:12:00	55.16
11.03.2019 15:14:00	42.06
11.03.2019 15:16:00	42.29
11.03.2019 15:18:00	67.16
11.03.2019 15:20:00	93.9
11.03.2019 15:22:00	110.1
11.03.2019 15:24:00	103.1
11.03.2019 15:26:00	110.6
11.03.2019 15:28:00	142.1
11.03.2019 15:30:00	169.8
11.03.2019 15:32:00	178.8
11.03.2019 15:34:00	157.6
11.03.2019 15:36:00	149.2
11.03.2019 15:38:00	152.9
11.03.2019 15:40:00	155.5
11.03.2019 15:42:00	161.3
11.03.2019 15:44:00	191.4
11.03.2019 15:46:00	224.2
11.03.2019 15:48:00	207.1
11.03.2019 15:50:00	154.4
11.03.2019 15:52:00	119.6
11.03.2019 15:54:00	122.4
11.03.2019 15:56:00	142.9
11.03.2019 15:58:00	160.5
11.03.2019 16:00:00	160.4
11.03.2019 16:02:00	154.2
11.03.2019 16:04:00	156.4
11.03.2019 16:06:00	154.8
11.03.2019 16:08:00	123
11.03.2019 16:10:00	95
11.03.2019 16:12:00	84.2
11.03.2019 16:14:00	92.1
11.03.2019 16:16:00	90
11.03.2019 16:18:00	84.3
11.03.2019 16:20:00	86.3
11.03.2019 16:22:00	83.6
11.03.2019 16:24:00	93.5
11.03.2019 16:26:00	79.6
11.03.2019 16:28:00	59.35
11.03.2019 16:30:00	57.84
11.03.2019 16:32:00	57.58
11.03.2019 16:34:00	46.56
11.03.2019 16:36:00	62.19
11.03.2019 16:38:00	87.4
11.03.2019 16:40:00	91.9
11.03.2019 16:42:00	88.4
11.03.2019 16:44:00	72.08
11.03.2019 16:46:00	57.98
11.03.2019 16:48:00	46.02
11.03.2019 16:50:00	44.15
11.03.2019 16:52:00	44
11.03.2019 16:54:00	37.16
11.03.2019 16:56:00	29.18
11.03.2019 16:58:00	22.9
11.03.2019 17:00:00	22.21
11.03.2019 17:02:00	22.8
11.03.2019 17:04:00	21.55
11.03.2019 17:06:00	18.91
11.03.2019 17:08:00	16.5
11.03.2019 17:10:00	14.93
11.03.2019 17:12:00	14.32
11.03.2019 17:14:00	13.26
11.03.2019 17:16:00	11.09
11.03.2019 17:18:00	8.81
11.03.2019 17:20:00	7.114
11.03.2019 17:22:00	6.314
11.03.2019 17:24:00	6.497
11.03.2019 17:26:00	7.203
11.03.2019 17:28:00	9.9
11.03.2019 17:30:00	12.29
11.03.2019 17:32:00	13.74
11.03.2019 17:34:00	15.71
11.03.2019 17:36:00	17.25
11.03.2019 17:38:00	17.48
11.03.2019 17:40:00	14.6
11.03.2019 17:42:00	12.69
11.03.2019 17:44:00	11.71
11.03.2019 17:46:00	10.99
11.03.2019 17:48:00	11
11.03.2019 17:50:00	10.61
11.03.2019 17:52:00	9.79
11.03.2019 17:54:00	10.94
11.03.2019 17:56:00	10.43
11.03.2019 17:58:00	8.52
11.03.2019 18:00:00	6.45
11.03.2019 18:02:00	6.018
11.03.2019 18:04:00	6.236
11.03.2019 18:06:00	5.944
11.03.2019 18:08:00	5.458
11.03.2019 18:10:00	4.776
11.03.2019 18:12:00	4.605
11.03.2019 18:14:00	4.421
11.03.2019 18:16:00	4.002
11.03.2019 18:18:00	3.602
11.03.2019 18:20:00	3.279
11.03.2019 18:22:00	3.004
11.03.2019 18:24:00	2.62
11.03.2019 18:26:00	2.315
11.03.2019 18:28:00	2.018
11.03.2019 18:30:00	1.715
11.03.2019 18:32:00	1.516
11.03.2019 18:34:00	1.451
11.03.2019 18:36:00	1.382
11.03.2019 18:38:00	1.222
11.03.2019 18:40:00	1.241
11.03.2019 18:42:00	1.257
11.03.2019 18:44:00	1.139
11.03.2019 18:46:00	1.262
11.03.2019 18:48:00	1.447
11.03.2019 18:50:00	1.527
11.03.2019 18:52:00	1.561
11.03.2019 18:54:00	1.544
11.03.2019 18:56:00	1.562
11.03.2019 18:58:00	1.578
11.03.2019 19:00:00	1.508
11.03.2019 19:02:00	1.544
11.03.2019 19:04:00	1.464
11.03.2019 19:06:00	1.361
11.03.2019 19:08:00	1.334
11.03.2019 19:10:00	1.445
11.03.2019 19:12:00	1.432
11.03.2019 19:14:00	1.54
11.03.2019 19:16:00	1.602
11.03.2019 19:18:00	1.623
11.03.2019 19:20:00	1.657
11.03.2019 19:22:00	1.65
11.03.2019 19:24:00	1.563
11.03.2019 19:26:00	1.592
11.03.2019 19:28:00	1.589
11.03.2019 19:30:00	1.601
11.03.2019 19:32:00	1.509
11.03.2019 19:34:00	1.34
11.03.2019 19:36:00	1.426
11.03.2019 19:38:00	1.447
11.03.2019 19:40:00	1.314
11.03.2019 19:42:00	1.219
11.03.2019 19:44:00	1.345
11.03.2019 19:46:00	1.424
11.03.2019 19:48:00	1.423
11.03.2019 19:50:00	1.439
11.03.2019 19:52:00	1.47
11.03.2019 19:54:00	1.441
11.03.2019 19:56:00	1.346
11.03.2019 19:58:00	1.357
11.03.2019 20:00:00	1.367
11.03.2019 20:02:00	1.346
11.03.2019 20:04:00	1.14
11.03.2019 20:06:00	1.224
11.03.2019 20:08:00	1.24
11.03.2019 20:10:00	1.227
11.03.2019 20:12:00	1.383
11.03.2019 20:14:00	1.466
11.03.2019 20:16:00	1.533
11.03.2019 20:18:00	1.593
11.03.2019 20:20:00	1.641
11.03.2019 20:22:00	1.637
11.03.2019 20:24:00	1.568
11.03.2019 20:26:00	1.451
11.03.2019 20:28:00	1.43
11.03.2019 20:30:00	1.425
11.03.2019 20:32:00	1.446
11.03.2019 20:34:00	1.484
11.03.2019 20:36:00	1.55
11.03.2019 20:38:00	1.607
11.03.2019 20:40:00	1.543
11.03.2019 20:42:00	1.544
11.03.2019 20:44:00	1.555
11.03.2019 20:46:00	1.543
11.03.2019 20:48:00	1.624
11.03.2019 20:50:00	1.63
11.03.2019 20:52:00	1.637
11.03.2019 20:54:00	1.652
11.03.2019 20:56:00	1.578
11.03.2019 20:58:00	1.59
11.03.2019 21:00:00	1.551
11.03.2019 21:02:00	1.493
11.03.2019 21:04:00	1.43
11.03.2019 21:06:00	1.49
11.03.2019 21:08:00	1.521
11.03.2019 21:10:00	1.538
11.03.2019 21:12:00	1.46
11.03.2019 21:14:00	1.232
11.03.2019 21:16:00	0.968
11.03.2019 21:18:00	1.002
11.03.2019 21:20:00	1.335
11.03.2019 21:22:00	1.526
11.03.2019 21:24:00	1.603
11.03.2019 21:26:00	1.488
11.03.2019 21:28:00	1.465
11.03.2019 21:30:00	1.363
11.03.2019 21:32:00	1.399
11.03.2019 21:34:00	1.294
11.03.2019 21:36:00	1.205
11.03.2019 21:38:00	1.3
11.03.2019 21:40:00	1.367
11.03.2019 21:42:00	1.425
11.03.2019 21:44:00	1.345
11.03.2019 21:46:00	1.125
11.03.2019 21:48:00	1.026
11.03.2019 21:50:00	0.727
11.03.2019 21:52:00	0.793
11.03.2019 21:54:00	1.105
11.03.2019 21:56:00	1.26
11.03.2019 21:58:00	1.327
11.03.2019 22:00:00	1.473
11.03.2019 22:02:00	1.443
11.03.2019 22:04:00	1.402
11.03.2019 22:06:00	1.141
11.03.2019 22:08:00	1.046
11.03.2019 22:10:00	1.32
11.03.2019 22:12:00	1.547
11.03.2019 22:14:00	1.457
11.03.2019 22:16:00	1.392
11.03.2019 22:18:00	1.37
11.03.2019 22:20:00	1.38
11.03.2019 22:22:00	1.325
11.03.2019 22:24:00	1.323
11.03.2019 22:26:00	1.353
11.03.2019 22:28:00	1.464
11.03.2019 22:30:00	1.491
11.03.2019 22:32:00	1.419
11.03.2019 22:34:00	1.285
11.03.2019 22:36:00	1.415
11.03.2019 22:38:00	1.402
11.03.2019 22:40:00	1.358
11.03.2019 22:42:00	1.503
11.03.2019 22:44:00	1.551
11.03.2019 22:46:00	1.453
11.03.2019 22:48:00	1.251
11.03.2019 22:50:00	1.141
11.03.2019 22:52:00	1.182
11.03.2019 22:54:00	1.181
11.03.2019 22:56:00	1.153
11.03.2019 22:58:00	1.156
11.03.2019 23:00:00	1.208
11.03.2019 23:02:00	1.307
11.03.2019 23:04:00	1.421
11.03.2019 23:06:00	1.471
11.03.2019 23:08:00	1.425
11.03.2019 23:10:00	1.345
11.03.2019 23:12:00	1.331
11.03.2019 23:14:00	1.355
11.03.2019 23:16:00	1.338
11.03.2019 23:18:00	1.412
11.03.2019 23:20:00	1.418
11.03.2019 23:22:00	1.467
11.03.2019 23:24:00	1.445
11.03.2019 23:26:00	1.269
11.03.2019 23:28:00	1.316
11.03.2019 23:30:00	1.362
11.03.2019 23:32:00	1.469
11.03.2019 23:34:00	1.584
11.03.2019 23:36:00	1.62
11.03.2019 23:38:00	1.695
11.03.2019 23:40:00	1.586
11.03.2019 23:42:00	1.439
11.03.2019 23:44:00	1.424
11.03.2019 23:46:00	1.424
11.03.2019 23:48:00	1.422
11.03.2019 23:50:00	1.411
11.03.2019 23:52:00	1.412
11.03.2019 23:54:00	1.412
11.03.2019 23:56:00	1.422
11.03.2019 23:58:00	1.44
12.03.2019 00:00:00	1.442
12.03.2019 00:02:00	1.434
12.03.2019 00:04:00	1.376
12.03.2019 00:06:00	1.34
12.03.2019 00:08:00	1.312
12.03.2019 00:10:00	1.365
12.03.2019 00:12:00	1.455
12.03.2019 00:14:00	1.523
12.03.2019 00:16:00	1.436
12.03.2019 00:18:00	1.45
12.03.2019 00:20:00	1.493
12.03.2019 00:22:00	1.552
12.03.2019 00:24:00	1.608
12.03.2019 00:26:00	1.65
12.03.2019 00:28:00	1.663
12.03.2019 00:30:00	1.629
12.03.2019 00:32:00	1.6
12.03.2019 00:34:00	1.546
12.03.2019 00:36:00	1.518
12.03.2019 00:38:00	1.598
12.03.2019 00:40:00	1.629
12.03.2019 00:42:00	1.628
12.03.2019 00:44:00	1.577
12.03.2019 00:46:00	1.538
12.03.2019 00:48:00	1.54
12.03.2019 00:50:00	1.531
12.03.2019 00:52:00	1.548
12.03.2019 00:54:00	1.549
12.03.2019 00:56:00	1.498
12.03.2019 00:58:00	1.323
12.03.2019 01:00:00	1.265
12.03.2019 01:02:00	1.329
12.03.2019 01:04:00	1.419
12.03.2019 01:06:00	1.471
12.03.2019 01:08:00	1.466
12.03.2019 01:10:00	1.503
12.03.2019 01:12:00	1.509
12.03.2019 01:14:00	1.512
12.03.2019 01:16:00	1.515
12.03.2019 01:18:00	1.514
12.03.2019 01:20:00	1.514
12.03.2019 01:22:00	1.507
12.03.2019 01:24:00	1.479
12.03.2019 01:26:00	1.463
12.03.2019 01:28:00	1.481
12.03.2019 01:30:00	1.505
12.03.2019 01:32:00	1.481
12.03.2019 01:34:00	1.482
12.03.2019 01:36:00	1.486
12.03.2019 01:38:00	1.504
12.03.2019 01:40:00	1.493
12.03.2019 01:42:00	1.5
12.03.2019 01:44:00	1.423
12.03.2019 01:46:00	1.349
12.03.2019 01:48:00	1.355
12.03.2019 01:50:00	1.383
12.03.2019 01:52:00	1.433
12.03.2019 01:54:00	1.434
12.03.2019 01:56:00	1.392
12.03.2019 01:58:00	1.362
12.03.2019 02:00:00	1.383
12.03.2019 02:02:00	1.449
12.03.2019 02:04:00	1.46
12.03.2019 02:06:00	1.472
12.03.2019 02:08:00	1.43
12.03.2019 02:10:00	1.339
12.03.2019 02:12:00	1.379
12.03.2019 02:14:00	1.452
12.03.2019 02:16:00	1.458
12.03.2019 02:18:00	1.458
12.03.2019 02:20:00	1.42
12.03.2019 02:22:00	1.363
12.03.2019 02:24:00	1.301
12.03.2019 02:26:00	1.261
12.03.2019 02:28:00	1.389
12.03.2019 02:30:00	1.354
12.03.2019 02:32:00	1.361
12.03.2019 02:34:00	1.364
12.03.2019 02:36:00	1.322
12.03.2019 02:38:00	1.239
12.03.2019 02:40:00	1.308
12.03.2019 02:42:00	1.361
12.03.2019 02:44:00	1.404
12.03.2019 02:46:00	1.444
12.03.2019 02:48:00	1.467
12.03.2019 02:50:00	1.446
12.03.2019 02:52:00	1.421
12.03.2019 02:54:00	1.438
12.03.2019 02:56:00	1.463
12.03.2019 02:58:00	1.394
12.03.2019 03:00:00	1.259
12.03.2019 03:02:00	1.33
12.03.2019 03:04:00	1.337
12.03.2019 03:06:00	1.351
12.03.2019 03:08:00	1.351
12.03.2019 03:10:00	1.314
12.03.2019 03:12:00	1.323
12.03.2019 03:14:00	1.347
12.03.2019 03:16:00	1.325
12.03.2019 03:18:00	1.351
12.03.2019 03:20:00	1.394
12.03.2019 03:22:00	1.39
12.03.2019 03:24:00	1.378
12.03.2019 03:26:00	1.398
12.03.2019 03:28:00	1.429
12.03.2019 03:30:00	1.443
12.03.2019 03:32:00	1.441
12.03.2019 03:34:00	1.385
12.03.2019 03:36:00	1.423
12.03.2019 03:38:00	1.377
12.03.2019 03:40:00	1.321
12.03.2019 03:42:00	1.338
12.03.2019 03:44:00	1.353
12.03.2019 03:46:00	1.404
12.03.2019 03:48:00	1.402
12.03.2019 03:50:00	1.436
12.03.2019 03:52:00	1.344
12.03.2019 03:54:00	1.366
12.03.2019 03:56:00	1.412
12.03.2019 03:58:00	1.357
12.03.2019 04:00:00	1.307
12.03.2019 04:02:00	1.335
12.03.2019 04:04:00	1.394
12.03.2019 04:06:00	1.386
12.03.2019 04:08:00	1.377
12.03.2019 04:10:00	1.414
12.03.2019 04:12:00	1.428
12.03.2019 04:14:00	1.443
12.03.2019 04:16:00	1.457
12.03.2019 04:18:00	1.364
12.03.2019 04:20:00	1.31
12.03.2019 04:22:00	1.361
12.03.2019 04:24:00	1.387
12.03.2019 04:26:00	1.419
12.03.2019 04:28:00	1.282
12.03.2019 04:30:00	1.303
12.03.2019 04:32:00	1.49
12.03.2019 04:34:00	1.521
12.03.2019 04:36:00	1.433
12.03.2019 04:38:00	1.36
12.03.2019 04:40:00	1.336
12.03.2019 04:42:00	1.352
12.03.2019 04:44:00	1.364
12.03.2019 04:46:00	1.34
12.03.2019 04:48:00	1.358
12.03.2019 04:50:00	1.341
12.03.2019 04:52:00	1.26
12.03.2019 04:54:00	1.227
12.03.2019 04:56:00	1.206
12.03.2019 04:58:00	1.168
12.03.2019 05:00:00	1.242
12.03.2019 05:02:00	1.302
12.03.2019 05:04:00	1.317
12.03.2019 05:06:00	1.325
12.03.2019 05:08:00	1.336
12.03.2019 05:10:00	1.265
12.03.2019 05:12:00	1.286
12.03.2019 05:14:00	1.297
12.03.2019 05:16:00	1.265
12.03.2019 05:18:00	1.299
12.03.2019 05:20:00	1.364
12.03.2019 05:22:00	1.351
12.03.2019 05:24:00	1.34
12.03.2019 05:26:00	1.312
12.03.2019 05:28:00	1.282
12.03.2019 05:30:00	1.156
12.03.2019 05:32:00	1.108
12.03.2019 05:34:00	1.027
12.03.2019 05:36:00	1.085
12.03.2019 05:38:00	1.149
12.03.2019 05:40:00	1.103
12.03.2019 05:42:00	1.209
12.03.2019 05:44:00	1.348
12.03.2019 05:46:00	1.382
12.03.2019 05:48:00	1.372
12.03.2019 05:50:00	1.251
12.03.2019 05:52:00	1.199
12.03.2019 05:54:00	1.181
12.03.2019 05:56:00	1.155
12.03.2019 05:58:00	1.195
12.03.2019 06:00:00	1.361
12.03.2019 06:02:00	1.438
12.03.2019 06:04:00	1.357
12.03.2019 06:06:00	1.327
12.03.2019 06:08:00	1.386
12.03.2019 06:10:00	1.294
12.03.2019 06:12:00	1.181
12.03.2019 06:14:00	1.156
12.03.2019 06:16:00	1.276
12.03.2019 06:18:00	1.36
12.03.2019 06:20:00	1.469
12.03.2019 06:22:00	1.578
12.03.2019 06:24:00	1.647
12.03.2019 06:26:00	1.787
12.03.2019 06:28:00	1.944
12.03.2019 06:30:00	2.141
12.03.2019 06:32:00	2.427
12.03.2019 06:34:00	2.872
12.03.2019 06:36:00	3.322
12.03.2019 06:38:00	3.85
12.03.2019 06:40:00	4.386
12.03.2019 06:42:00	4.895
12.03.2019 06:44:00	5.624
12.03.2019 06:46:00	6.24
12.03.2019 06:48:00	6.934
12.03.2019 06:50:00	7.808
12.03.2019 06:52:00	9.02
12.03.2019 06:54:00	10.08
12.03.2019 06:56:00	11.55
12.03.2019 06:58:00	13.91
12.03.2019 07:00:00	15.07
12.03.2019 07:02:00	17.23
